model_name,optimizer,term,estimate,std_error,z_value,p_value,ci_low,ci_high,n_obs,n_groups,converged,log_likelihood,aic,bic
longterm_mixedlm,lbfgs,Intercept,1787.075181928185,104.87175316145573,17.040576971921947,4.106602119923885e-65,1581.5303227361571,1992.6200411202128,16,8,True,-106.68828245322592,225.37656490645185,230.01209723989052
longterm_mixedlm,lbfgs,C(cultivar)[T.St],-270.84700211048414,148.31105563077418,-1.8262091181170452,0.06781876841169443,-561.531329655918,19.837325434949662,16,8,True,-106.68828245322592,225.37656490645185,230.01209723989052
longterm_mixedlm,lbfgs,C(treatment_raw)[T.OTC],206.52393498220314,97.63519783204771,2.1152610899346573,0.03440770080869279,15.162463607946478,397.88540635645984,16,8,True,-106.68828245322592,225.37656490645185,230.01209723989052
longterm_mixedlm,lbfgs,C(cultivar)[T.St]:C(treatment_raw)[T.OTC],-331.1319193889179,138.07702093906207,-2.398168190020969,0.016477297465004752,-601.7579075220624,-60.505931255773305,16,8,True,-106.68828245322592,225.37656490645185,230.01209723989052
longterm_mixedlm,lbfgs,Group Var,1.3074602644132254,1.2780664742024734,1.022998639588832,0.3063084890354434,-1.1975039948717128,3.8124245236981635,16,8,True,-106.68828245322592,225.37656490645185,230.01209723989052
